"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-17","13.42","0.00","0.0","0",,"58","41"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-18","12.30","0.00","0.0","0",,"47","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-19","11.18","0.00","0.0","0",,"49","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-20","10.07","0.00","0.0","0",,"55","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-21","4.70","0.00","0.0","0",,"61","32"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-22","4.47","0.00","0.0","0",,"61","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-23","5.82","0.01","0.0","0",,"58","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-24","2.91","0.00","0.0","0",,"62","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-25","14.99","0.00","0.0","0",,"56","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-26","4.25","0.00","0.0","0",,"51","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-27","3.58","0.01","0.0","0",,"53","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-28","5.82","0.00","0.0","0",,"56","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-29","5.59","0.00","0.0","0",,"54","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-30","8.50","0.00","0.0","0",,"50","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-10-31","4.92","0.00","0.0","0",,"50","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-01","6.04","0.00","0.0","0",,"55","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-02","10.07","0.00","0.0","0",,"51","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-03","2.01","0.00","0.0","0",,"54","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-04","8.72","0.00","0.0","0",,"56","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-05","17.00","0.00","0.0","0",,"57","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-06","16.55","0.00","0.0","0",,"55","43"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-07","7.61","0.00","0.0","0",,"50","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-08","5.37","0.00","0.0","0",,"47","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-09","10.96","0.00","0.0","0",,"50","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-10","11.86","0.00","0.0","0",,"39","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-11","7.16","0.00","0.0","0",,"50","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-12","8.95","0.00","0.0","0",,"64","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-13","8.05","0.00","0.0","0",,"49","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-14","8.28","0.00","0.0","0",,"52","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-15","12.75","0.00","0.0","0",,"51","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-16","13.42","0.00","0.0","0",,"39","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-17","8.28","0.00","0.0","0",,"32","16"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-18","8.50","0.00","0.0","0",,"48","32"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-19","13.87","0.21","3.0","0",,"37","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-20","5.82","0.00","0.0","3",,"27","16"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-21","4.70","0.00","0.0","2",,"36","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-22","4.25","0.00","0.0","1",,"38","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-23","6.26","0.00","0.0","0",,"52","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-24","8.95","0.00","0.0","0",,"59","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-25","7.38","0.00","0.0","0",,"54","44"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-26","13.42","0.08","0.0","0",,"50","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-27","11.63","0.00","0.0","0",,"37","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-28","7.38","0.00","0.0","0",,"39","25"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-29","6.93","0.00","0.0","0",,"40","25"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-11-30","3.58","0.01","0.0","0",,"41","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-01","9.62","0.04","0.4","0",,"32","17"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-02","9.40","0.00","0.0","0",,"34","14"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-03","5.59","0.18","4.2","0",,"34","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-04","8.50","0.01","0.2","4",,"29","22"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-05","8.28","0.00","0.0","3",,"22","17"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-06","7.61","0.00","0.1","3",,"19","10"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-07","6.71","0.00","0.0","3",,"29","14"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-08","11.63","0.00","0.0","2",,"29","12"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-09","6.93","0.00","0.0","2",,"17","5"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-10","6.93","0.00","0.0","2",,"27","6"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-11","10.29","0.00","0.0","2",,"39","19"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-12","3.36","0.01","0.0","0",,"40","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-13","4.92","0.01","0.0","0",,"38","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-14","5.82","0.37","0.0","0",,"39","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-15","15.43","0.00","0.0","0",,"37","19"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-16","2.46","0.00","0.1","0",,"26","17"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-17","6.04","0.01","0.2","0",,"35","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-18","7.83","0.00","0.0","0",,"47","21"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-19","9.62","0.00","0.0","0",,"38","26"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-20","5.59","0.00","0.0","0",,"33","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-21","4.47","0.00","0.2","0",,"31","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-22","8.72","0.00","0.0","0",,"28","21"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-23","8.28","0.02","0.2","0",,"37","19"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-24","7.83","0.00","0.0","0",,"42","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-25","10.51","0.00","0.0","0",,"42","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-26","12.75","0.00","0.0","0",,"52","25"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-27","11.63","0.00","0.0","0",,"40","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-28","6.93","0.01","0.0","0",,"39","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-29","6.71","0.00","0.0","0",,"37","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-30","6.04","0.00","0.0","0",,"32","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-12-31","9.40","0.33","1.7","0",,"43","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-01","21.47","0.00","0.0","1",,"34","19"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-02","13.42","0.00","0.0","1",,"20","11"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-03","7.16","0.00","0.0","1",,"29","10"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-04","5.59","0.00","0.0","1",,"37","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-05","4.25","0.00","0.0","1",,"45","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-06","12.08","0.00","0.0","0",,"46","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-07","8.50","0.00","0.0","0",,"37","25"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-08","3.80","0.00","0.0","0",,"40","21"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-09","9.62","0.00","0.0","0",,"49","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-10","3.80","0.00","0.0","0",,"52","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-11","12.75","0.00","0.0","0",,"38","13"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-12","17.00","0.00","0.0","0",,"14","10"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-13","6.71","0.02","0.4","0",,"13","7"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-14","5.37","0.03","0.5","0",,"21","5"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-15","10.96","0.00","0.0","1",,"40","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-16","9.84","0.00","0.0","0",,"32","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-17","12.97","0.01","0.1","0",,"20","5"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-18","12.30","0.00","0.1","0",,"26","-1"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-19","8.72","0.00","0.0","0",,"4","-11"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-20","2.68","0.07","1.1","0",,"12","0"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-21","10.29","0.00","0.0","1",,"22","-1"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-22","11.18","0.01","0.0","1",,"26","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-23","13.87","0.15","1.9","2",,"26","19"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-24","5.59","0.00","0.0","2",,"24","12"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-25","8.50","0.00","0.0","2",,"32","22"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-26","7.61","0.00","0.0","2",,"40","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-27","9.40","0.04","0.1","1",,"36","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-28","9.84","0.03","0.4","1",,"28","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-29","7.83","0.00","0.0","1",,"22","11"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-30","7.16","0.00","0.0","1",,"44","19"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-01-31","8.95","0.00","0.0","1",,"45","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-01","4.92","0.00","0.0","0",,"32","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-02","3.13","0.00","0.0","0",,"36","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-03","6.71","0.00","0.0","0",,"33","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-04","5.82","0.00","0.0","0",,"36","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-05","6.71","0.00","0.0","0",,"30","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-06","8.28","0.00","0.0","0",,"46","25"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-07","10.29","0.00","0.0","0",,"32","15"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-08","5.37","0.00","0.0","0",,"33","12"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-09","9.84","0.00","0.0","0",,"38","17"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-10","16.55","0.00","0.0","0",,"28","6"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-11","13.65","0.00","0.0","0",,"21","1"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-12","6.04","0.00","0.0","0",,"32","6"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-13","5.37","0.04","0.3","0",,"31","15"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-14","6.04","0.01","0.1","0",,"34","22"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-15","3.36","0.00","0.0","0",,"36","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-16","7.61","0.00","0.0","0",,"41","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-17","8.28","0.00","0.0","0",,"43","26"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-18","3.80","0.00","0.0","0",,"37","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-19","6.93","0.00","0.0","0",,"44","19"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-20","14.99","0.23","1.9","0",,"44","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-21","13.65","0.07","0.8","3",,"35","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-22","4.92","0.00","0.0","2",,"35","22"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-23","5.82","0.00","0.0","2",,"39","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-24","14.09","0.01","0.1","1",,"30","14"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-25","7.16","0.00","0.1","1",,"28","11"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-26","17.22","0.00","0.0","1",,"39","26"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-27","9.62","0.00","0.0","0",,"30","22"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-28","12.30","0.70","0.6","0",,"33","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-02-29","11.86","0.65","2.2","1",,"34","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-01","4.70","0.09","0.8","2",,"36","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-02","8.95","0.00","0.0","2",,"35","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-03","13.20","0.02","0.3","2",,"28","16"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-04","5.82","0.00","0.0","2",,"29","8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-05","9.40","0.00","0.0","2",,"35","16"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-06","8.05","0.00","0.0","2",,"60","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-07","9.84","0.04","0.0","0",,"54","26"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-08","14.54","0.01","0.2","0",,"37","21"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-09","8.72","0.00","0.0","0",,"34","15"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-10","13.87","0.00","0.0","0",,"66","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-11","10.51","0.02","0.0","0",,"66","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-12","9.17","0.28","0.0","0",,"52","43"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-13","6.93","0.00","0.0","0",,"67","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-14","6.49","0.00","0.0","0",,"73","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-15","5.14","0.00","0.0","0",,"63","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-16","7.16","0.00","0.0","0",,"79","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-17","12.08","0.00","0.0","0",,"80","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-18","15.66","0.00","0.0","0",,"79","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-19","14.76","0.58","0.0","0",,"79","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-20","6.04","0.01","0.0","0",,"65","57"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-21","6.04","0.02","0.0","0",,"66","55"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-22","8.50","0.12","0.0","0",,"70","56"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-23","4.25","0.00","0.0","0",,"73","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-24","6.71","0.00","0.0","0",,"70","51"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-25","11.18","0.00","0.0","0",,"58","38"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-26","20.13","0.05","0.0","0",,"47","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-27","20.36","0.00","0.0","0",,"68","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-28","9.17","0.00","0.0","0",,"54","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-29","12.75","0.16","0.0","0",,"61","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-30","7.83","0.00","0.0","0",,"50","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-03-31","9.62","0.00","0.0","0",,"50","41"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-01","13.20","0.00","0.0","0",,"67","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-02","15.88","0.46","0.0","0",,"70","50"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-03","12.53","0.00","0.0","0",,"64","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-04","8.72","0.00","0.0","0",,"62","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-05","9.62","0.00","0.0","0",,"59","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-06","10.51","0.00","0.0","0",,"61","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-07","9.84","0.17","0.0","0",,"57","44"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-08","10.96","0.00","0.0","0",,"61","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-09","13.87","0.00","0.0","0",,"48","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-10","11.63","0.00","0.0","0",,"44","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-11","3.80","0.00","0.0","0",,"54","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-12","6.71","0.00","0.0","0",,"63","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-13","17.67","0.07","0.0","0",,"53","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-14","7.61","0.00","0.0","0",,"73","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-15","10.29","1.19","0.0","0",,"75","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-16","14.99","0.24","0.0","0",,"48","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-17","7.61","0.13","0.0","0",,"58","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-18","12.75","0.05","0.0","0",,"63","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-19","8.95","0.06","0.0","0",,"47","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-20","8.50","0.00","0.0","0",,"58","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-21","10.51","0.29","0.0","0",,"52","41"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-22","5.82","0.03","0.0","0",,"56","41"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-23","3.58","0.00","0.0","0",,"65","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-24","6.49","0.00","0.0","0",,"73","49"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-25","9.84","0.05","0.0","0",,"73","49"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-26","11.18","0.00","0.0","0",,"56","44"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-27","13.20","0.00","0.0","0",,"56","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-28","14.32","0.25","0.0","0",,"51","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2012-04-29","9.62","0.05","0.0","0",,"57","44"
